NR IMOVEL;NR INCRA;CEP
94327246;9510998580561;65945000
94327254;9510992771268;38810000
94327262;9500843568160;12500010
94327270;9510132151203;38610001
94327289;9510997503440;68488000
94327300;9510998698805;99200000
94327319;9510998801320;65714000
94327335;1071150166916;65707000
94327351;9510998932697;46220000
94327360;9510998242674;79230000
94327386;9510997996969;64895000
94327408;9510999071385;65714000
94327424;9501816135763;64798000
94327432;1060970111006;65716000
94327440;4150140081848;38540000
94327475;9510997094760;65315000
94327491;9510998923787;96600000
94327505;0000276939874;29680000
94327513;9510999047751;65340000
94327530;9501816135682;64798000
94327548;9999385947097;65610000
94327564;9510997811853;38540000
94327580;9510998162999;78195000
94327599;9501816135500;64798000
94327602;8660320035065;98770000
94327610;9510992290081;76290000
94327629;9510808315069;97280000
27309495;4110190272006;39580000
22160620;9999972189014;35500001
94327645;9510304787920;38295000
94327653;9999975425800;46580000
94327661;9510998605491;75960000
94327670;9510997423098;95330000
94327688;9502035389650;44680000
94327696;9999032271880;73801010
94327700;9510998691479;65500000
94327734;9510998687609;39935000
88510433;9999545641844;58117000
94327742;9501578045416;45740000
94327769;9510997744722;38200001
94327777;9999896733664;78855000
94327785;9510997567766;29900010
94327793;9510992848821;15360000
94327807;9510998262861;45650015
94327823;9510990529060;45520000
94327831;9510999055851;65365000
94327840;9510999058443;65380000
94327858;9510998973881;45690000
94327866;9510997955693;46100000
94327874;9500415598144;45690000
94327882;9510308099424;45690000
94327904;9510130280707;45650015
94327920;9510998908800;44915000
94327939;9510998720088;56355000
94327947;9510214300215;64295000
94327955;9510643813816;29650000
94327963;9510483150874;68580000
94327971;9510998533210;95010000
94327980;9999706844651;63515000
94327998;9510998490651;43900000
94328005;0000432986462;76420000
94328030;9510998671958;78640000
94328056;9510998922110;29620000
94328072;9510998334102;44150000
94328080;9510998903409;46580000
94328099;9510990590800;19300000
94328102;9510567911137;77610000
94328110;9510998920923;29620000
94328145;9510306349563;78415000
94328161;5211160065132;25610000
94328200;9510992169410;35585000
94328218;9510999031596;59663000
94328242;9510998618470;28455000
94328250;9510211299330;58500020
94328277;9510806657469;79002000
94328293;9510809823424;19350000
94328315;9510997722320;39100000
94328331;9510805264366;87650000
94328340;9510998617902;48400000
94328358;9510997973837;88760000
94328366;9510998614300;78430000
94328374;7191373209355;87370000
94328382;9510997719884;84280000
94328390;9510998618712;48400000
94328404;9510998757321;47300000
94328412;9510998786690;19450000
94328420;9510995314801;98590000
94328439;9510992895587;35685000
94328447;9510994482492;35685000
94328455;9510998509182;35530000
94328463;9999387084533;95190000
94328471;9510998452210;37945000
94328480;9510998109672;39536000
94328498;9510993600580;38750000
94328501;4242000073901;35585000
94328510;9999626861822;69301000
94328528;9510998738530;95010000
94328536;9510998929394;39130000
94328544;9510998705445;35588000
94328552;9510991394240;29700005
94328560;9510998764298;35588000
94328579;9510998703078;35588000
94328587;9510998767041;35588000
94328595;9510998499608;38480000
94328609;9510997735731;29650000
94328617;9510998622663;35588000
94328625;9510998933588;39190000
44054181;6181010195850;14900000
94328633;9510998762910;35588000
94328650;9510998887888;47990000
94328668;9510304786010;38295000
94328676;9510998502170;38480000
94328684;9510997978715;38780000
94328692;9510645383290;19350000
94328706;9510991390171;29700005
94328722;9510998932344;39100000
94328730;9510998546207;97340000
94328749;9510722980507;87400000
94328765;9510996363989;38570000
94328773;9510998212090;86925000
94328781;9510998333807;63700001
94328790;9510998877734;88760000
94328803;9510215341705;38295000
94328811;9510998704040;37150000
94328820;9510998966249;85010000
94328838;9510997551410;88580000
94328846;9510998508372;65753000
94328854;9510997669097;88580000
94328862;9510997429614;42800001
94328870;9510997603665;88580000
94328889;9510998850453;38320000
94328897;9510997619154;88580000
94328900;9510997803591;88580000
94328927;9510997622457;88580000
94328935;9510997558007;88580000
94328943;9510997915047;89280001
94328951;9999890640095;85900005
94328960;9510999073086;65310000
94328978;9510998722293;88580000
94328986;9510997993781;38610001
94328994;9500921882985;88580000
26743817;9999384644732;35588000
94329001;9510993467481;38640000
94329010;9510998849528;18720000
94329036;9510997113064;38295000
94329044;9510995423007;18500000
94329052;9281191017023;76700000
94329060;9510998891486;47990000
94329079;9510994145810;63515000
94329087;9510722720009;58770000
94329095;9510998500550;88760000
94329109;9510997946279;13560001
94329117;9510990824224;96170000
83108106;9501658598262;76888000
94329125;9510998720673;64430000
94329141;9510994144686;63515000
94329150;9510998697833;65750000
94329168;9510998808414;98160000
94329176;0000279506022;76887000
94329192;9510484135186;62430000
94329206;9510997645902;48960000
94329214;9510997742860;29650000
94329222;9510998169730;62760000
94329230;9510995419310;18500000
94329249;9510998169578;62760000
94329257;9510999064338;76400000
94329273;1120110126025;65930000
94329281;9510998837350;36880000
94329290;9510995064430;75603000
94329303;9510998481156;19300000
94329311;9510998408238;63515000
94329320;9510999010750;58187000
94329338;9510991228587;37680000
94329346;9510726706426;87400000
94329354;9510997490950;35113000
94329362;9510804558064;37730000
94329370;9510998169810;76740000
94329389;9510997492650;68488000
94329397;9510997656866;76740000
94329400;9510997205694;89196000
94329419;9510809315518;64460000
94329427;9500250126102;76801000
94329435;9510998921903;44600000
94329443;9510998032785;89196000
94329460;9510998881090;47990000
94329478;9510998464650;79500000
94329486;9510999007610;45300000
94329508;9510994124570;63515000
94329516;9510998128464;78505000
94329524;9510997494785;35113000
94329540;9510998584125;38540000
94329567;9510998884005;47990000
94329575;9510997904940;89478000
94329583;9510998793476;46600000
94329591;9510998882495;47990000
94329605;9510999017410;45305000
94329613;0310110455002;69350000
94329621;9510998573433;38540000
94329630;9510998887292;78580000
94329648;9510997183607;58150000
94329664;9510301973609;38270000
94329672;9510998985898;47240000
94329680;9510998699887;38540000
94329699;9510998931372;39100000
94329702;9510804657470;12900002
94329710;9510998760209;38540000
94329729;9502037311535;48930000
94329737;9510804170333;85960000
94329745;9510997727046;39100000
94329753;9510998010706;48900002
94329770;9510997518200;85988000
94329788;9510998884439;47990000
94329796;9510998683964;38540000
94329800;2240490753450;56300990
94329826;9510998857547;48750000
94329834;9510998916306;39100000
94329842;9510998758727;38540000
94329850;9501227137241;48900002
94329869;9510217064342;64920000
94329893;9510992928264;48540000
94329907;9510998580138;38610001
94329915;9501576640066;58480000
94329923;9510998731950;99950000
94329931;9502034283298;89694000
94329940;9510998855331;48750000
94329958;9510998964033;56360000
94329966;9510802451009;35680001
94329974;9510998650446;99470000
94329982;9510998463093;46400000
94329990;9510991987062;15160000
94330018;9510998432023;79580000
94330026;9510998381445;48790000
94330034;9510998575720;37730000
94330042;9510996290736;37466000
94330050;9500252409748;75340000
94330069;9510998851182;45345000
32383851;7181060000867;87225000
94330077;9510999021523;58220000
94330085;9501064766840;39530000
94330093;9510997079885;83540000
94330107;9510997778201;46165000
94330115;9510489287391;85230000
94330123;9510992181975;37780000
94330140;9510998795762;64660000
94330158;9510998258163;76600000
94330166;9510999042016;64568000
94330174;9510996862128;84945000
94330182;9510999034420;64568000
94330190;9510999012966;64570000
94330204;1140220007448;65800000
94330212;9510998995427;64568000
94330220;9510999010246;64570000
94330239;9510999024620;64640000
94330247;9510997068093;64660000
94330255;9510807412800;88125000
94330263;9510998756783;64660000
94330271;9510998969930;64655000
94330280;9510998516472;64578000
94330298;9510998506086;79140000
94330301;9510998973539;64670000
94330310;9510998990387;88940000
94330328;9510998539685;97340000
94330336;4181960120689;35950000
94330344;9510805667649;88760000
94330352;9510998958068;35740000
94330360;9510563496070;88710000
94330379;9510998903670;77673000
94330387;9510999030786;29620000
94330395;9510998024090;88710000
94330409;9501302744612;78870000
94330417;9510998129002;88710000
94330433;9999626138780;78563000
94330441;9999976007093;78563000
94330450;9510995243874;78540000
94330468;9510997392516;78543000
94330476;9510998950911;38475000
94330484;4350820056065;35534000
94330492;9510998660166;19886899
94330506;9510998654514;19886899
94330514;9510809149324;38295000
94330522;9510999009078;19800001
94330530;9510303927582;78520000
94330557;9510213108914;38475000
94330565;9510998140758;36230000
94330573;0000190654710;76935000
94330581;9510998166129;36230000
94330590;9510997113226;88740000
94330603;9510998208140;88890000
94330611;9510998800600;69378000
94330646;9510995393760;29645000
94330654;9510999053050;46300000
94330662;9510300770380;69301000
94330670;9510998167796;36230000
94330689;9500411879254;75400001
94330697;9510999022767;47350000
94330700;9510998429901;79580000
94330719;9510996653200;38550000
94330727;9510998742219;35530000
94330743;9510998979065;38600001
94330751;9510996063080;12010000
94330760;9501491561248;69301000
94330778;9510996754406;12970000
94330786;9510998800359;69378000
94330794;6330110024020;13230001
94330808;9501146511505;12970000
94330816;9999384531296;12970000
94330824;9510998839050;48760000
94330832;9510998654603;77673000
94330840;9510998868662;46250000
94330867;9510999017500;47350000
94330875;4431580184656;39700000
94330883;9510807503953;69380000
21553505;1410200017401;62570000
28749057;4280780131702;35190000
18395880;4300640091728;35680001
54888794;3242640336182;45690000
26733005;4350900117707;35530000
22160906;4351550021350;35540000
17989230;4362240100812;36570001
28751507;4430690066709;37340000
34892079;4462200034170;37468000
27408744;4340350112588;37145000
06177077;4401320040816;36165000
45456771;6101510289164;52200000
02487373;6281150042357;18900001
11733020;5040921001100;29615000
34969420;7130310081252;87340000
49836188;8100290029175;88820000
94330891;9510998892709;47240000
94330905;9510999077820;68500005
94330913;9510998936765;47240000
10688188;9303420002489;76210000
22723293;9305981010521;75240000
68241216;9500255117063;15880000
70396469;9500685175008;37900001
44006799;9501221343761;37590000
06095119;9501305936482;35365000
94330921;9510998862117;58291000
20544839;9510808374901;98855000
46892257;0000192374855;38570000
57724610;9501909233030;75900000
85169986;9502030545263;87240000
94330930;9510998974268;47640000
94330956;9999039825635;65980000
94330964;9510996480195;44910000
94330972;9510998926379;49800000
94330980;9510995377641;81750002
94330999;9510998689067;96990000
94331006;9510998849951;97340000
94331014;9510998874395;96170000
94331022;9510998146870;44610000
94331030;9510995753058;68638000
94331049;9510999051198;45807000
48693634;8680780091568;98400000
94331057;9510997190808;68638000
94331065;9510998692106;96400003
94331073;8730200198015;99440000
94331081;9510218458689;58398000
94331090;9510998908559;87345000
94331103;9510995754020;68638000
94331111;9510996942822;97670000
94331120;9510998115486;95250000
94331138;9501657860125;55360000
94331146;9510998742308;68371000
94331154;9510998867690;58210000
94331162;9510997759240;65670000
94331170;9510997250304;16430001
94331189;9510997758782;65670000
67388620;9999466818739;84200000
94331197;9510997013949;65870000
94331200;9510991762575;89897000
10500448;8600690075365;96170000
94331219;9501069536010;98400000
94331235;7190480094904;87345000
94331243;9510998880107;89874000
94331251;9510999026754;14900000
94331260;9510998724407;99470000
94331278;9510998559368;65830000
94331286;9510998505276;65830000
94331294;9510998951640;89874000
94331308;9510992111683;65720000
94331316;9510998981809;64580000
94331324;9510998871701;65310000
73219193;9510488458842;37800000
94331340;9510998623554;64758000
94331359;9510998624879;64758000
94331367;9510998609802;79500000
94331375;9510997768583;59190000
94331383;9510998622582;64758000
94331391;9510998149704;64755000
94331405;9510995260965;65980000
94331413;9510641414701;58120000
94331421;7190480121227;87345000
94331430;9510487327027;97340000
94331448;9510998717702;35640000
94331456;9510998833958;95010000
94331464;1140300040810;65980000
94331472;4300560081098;35695000
94331480;9510998185344;72980000
94331499;9510804146548;73750005
94331502;9510998519145;79480000
67935133;9500258715247;88735000
94331510;9999702275954;63870000
94331529;9510999024891;14900000
94331537;9510992899655;59350000
94331545;9510998579636;95930000
94331553;9501069536109;98400000
54428394;9010400344793;78410000
94331561;9510998935289;65274000
94331570;9510998978840;75845000
94331588;9510998276650;79750000
94331596;1010440081095;65272000
94331600;9501069536281;98400000
94331618;9500924240135;65272000
94331626;9510991041240;89899000
94331634;9510995405440;59350000
94331642;9510999076930;65398000
94331650;9510998892539;65716000
94331669;9510998869987;77615000
94331677;9510998801754;65714000
94331685;9510997555598;65723000
94331693;9510995012392;76550000
94331707;9510998702772;65295000
94331715;9510998698210;65295000
94331723;9510998985545;49480000
71555978;9306281000807;76355000
94331731;9500417259436;65705000
94331758;9510998707812;65295000
94331766;9510998488916;59343000
94331774;9510998781206;49250000
94331782;9510998788120;96810002
94331790;9510994146115;79002000
94331804;9510996264905;58860000
94331812;9510130012362;48900002
94331820;9510991431110;38300001
94331839;9510998347344;59650000
94331847;9999034678120;62570000
94331863;9510999015205;29620000
94331871;9510998115214;86860000
94331880;9510995344557;89990000
94331898;9510808979730;89990000
94331901;9510998800278;76270000
94331910;9510998686718;96400003
94331928;9510994231228;79002000
94331936;8151870024611;89872000
94331944;9510999019626;29620000
07467729;6071260048046;15380000
94331960;9510993041581;49290000
94331979;9510998758484;29650000
94331987;9510998680949;96400003
94331995;9510997786808;65723000
94332002;9510997092202;38400010
94332029;9510998200165;13830001
94332037;9510997272375;77725000
94332045;9510998830690;95010000
94332053;2321570061907;55520000
94332070;9510998772630;37940000
94332088;9510999010327;65716000
94332096;9510999063285;85200000
94332100;9510997361203;99340000
94332118;9510998730717;76450000
94332126;9510991867407;76600000
94332134;9510998725209;76470000
94332142;9510998968454;78890000
94332150;9510994858700;70002900
94332169;9510998281068;37280000
94332185;9510994853571;70002900
94332193;9510998774412;47680000
94341168;9510998714940;96010000
67263232;4010210459260;39480000
94332207;9510994859936;70002900
94332215;9510566738890;77675000
94332223;9510994857216;70002900
94332231;2290320402404;37468000
94332240;9510999148000;78530000
94332258;9510998962251;98440000
94332266;9510998007241;47970000
94332274;9510998662533;62300000
94332282;9510997785836;59162000
94332290;9510999150846;78530000
94332304;9510998799245;78110002
94332312;9510998862893;37516000
62377698;8100290278809;88150000
94332320;9510998667683;62300000
94332339;9510993393852;12490000
94332355;9510997446039;65440000
94332363;9510998428859;38880000
94332398;9501657266304;76866000
94332401;9510997955936;75715000
94332410;9501653547244;76866000
94332428;9510998276064;64753000
94332444;9510648978503;35613000
94332452;9510998002878;47970000
94332460;9510998801835;76970000
94332479;9510998798940;46930000
94332487;9510998792402;79002000
94332495;9510998683026;68371000
94332517;9510998990549;98595000
94332525;9510998582696;99340000
94332533;9510803940410;64790000
94332541;9510998749736;48760000
94332550;9510998741751;46220000
94332568;9510998970602;75845000
94332576;9500922106849;78680000
94332584;9501574058840;76970000
94332592;9510999108998;65805000
94332614;9510998870993;76920000
13887033;8681160184309;99610000
94332622;9510998926530;98590000
94332630;9510998124710;79150000
94332649;9510998804850;76970000
94332657;9510998126500;42800001
94332665;9510997577990;99440000
94332673;9510998414718;63515000
94332681;9999970621709;62160000
94332690;9510997572760;99340000
94332703;2640830265909;49980000
94332711;9510998659826;65810000
94332738;9510995787971;93301959
94332746;9510994433106;78195000
94332754;9510998939438;95835000
94332762;9510992452324;83005000
94332770;9510997372400;75880000
94332789;9510999091068;47240000
94332797;9510997495242;68488000
94332800;9510998657882;37680000
94332819;9510998659311;68639000
94332827;9510997118104;28637000
94332835;9510303006088;68580000
94332851;0012281064450;76932000
94332860;9510807358686;79400000
94332878;9510998895473;87340000
94332886;9510996862713;28770000
94332894;9510999112677;44620000
94332908;9510993213625;87340000
94332916;9510998882223;99700010
91747449;9510997003200;39795000
94332924;9510999171258;38950000
94332932;9510999164391;38950000
94332940;9510999102108;46100000
94332967;9510999128166;46220000
94332975;3070250094743;46100000
94332983;9500252918707;36440000
94332991;9510997813120;89920000
94333009;9510998992592;88450000
94333017;9510998251908;85790000
94333025;9502031816333;93301959
94333033;9510998529299;63515000
94333041;9510809435335;85801000
94333050;9510996682731;11960000
94333068;9510641888592;62630000
94333076;9510996365337;84570000
94333084;9510998787824;89600000
37317717;7240680199686;85555000
94333092;9510998908044;39100000
94333106;9510998898812;84570000
94333114;9999461084990;65665000
94333122;9510998028672;87400000
94333130;9510998993483;85770000
94333149;9510991275585;85710000
94333157;9510645907702;35360000
94333165;9510995460891;93301959
94333173;9510998083002;87400000
94333181;9510998672920;35488000
94333190;9510997495404;68488000
94333203;9510998540420;84570000
94333211;9510999036121;98410000
94333238;9510998991510;85770000
94333246;9510998537208;84570000
94333254;9510483151250;68580000
94333262;9510998569916;39530000
94333270;9510561697737;78550001
94333289;9999891022611;78550001
94333297;9510997047410;89871000
94333319;9510998271348;36160000
94333335;9510997585748;64705000
94333343;9510998813175;84570000
94333351;9510998803706;36880000
94333360;9510999043330;86800007
94333378;9510998518173;62430000
94333386;9510306958667;35450001
94333408;9510998816433;29780000
94333416;9999385457081;37458000
94333432;9510999058524;38550000
94333440;9510998851344;37970000
94333467;9510998535264;37110000
94333475;9510999056904;38550000
94333483;9510998888698;36880000
94333491;9510999036806;37950000
94333505;9510997983808;37002000
94333513;9510997944306;46280000
94333521;9510997373210;75880000
13513540;9501224614073;84250000
94333548;9510998881413;65800000
94333556;9510998165238;79140000
94333564;9510999142827;39915000
94333572;9510997628226;88475000
94333580;9510992783274;45970000
94333599;9510998504709;84435000
94333602;9510998891729;64580000
94333610;9510998781389;64580000
94333637;9510998783918;64580000
94333645;9510998625840;64758000
94333653;9510997628811;88475000
94333661;9510997812078;64758000
94333670;9510999059253;84560000
94333688;9510998124396;28400000
94333696;9510999159711;64750000
94333700;9510998143773;39930000
94333718;4091030007107;39925000
94333726;9510999037870;64750000
94333734;4091030013689;39925000
94333750;9510999033963;64750000
94333769;9510999164120;64755000
94333777;9510999079521;64670000
66700531;9510132398446;29615000
94333785;9510998590796;65140000
94333793;9510997204965;76355000
94333815;9510996583911;37968000
94333831;9510998797463;84430000
94333866;0011041011680;76974000
94333874;9510992351480;45970000
94333882;9510998573000;47450000
94333890;9510998928746;46220000
94333904;9510997993005;29550000
94333912;9510998760462;36140000
94333920;9510994250109;12530000
94333939;9510999095560;35490000
94333947;9510996536832;36512000
94333955;9510999099980;18185000
94333963;9510999101128;47240000
94333980;9510999047913;88420000
94333998;9510996408320;36512000
94334005;9510999145680;85200000
94334013;7211310312246;85884000
94334021;9510998990115;46500000
94334030;9501652805932;77995000
94334048;3180430244069;48350000
94334056;9510998983844;46170000
94334064;9510998220867;48430000
94334072;9510997530501;48930000
94334080;9510998086362;79140000
94334099;9510999095993;18185000
94334102;9510216112394;79600001
94334110;9510993126900;87190000
94334129;9510997945035;46280000
94334137;9510992120674;29800000
94334145;9510999017097;44620000
94334153;9510999116311;47240000
94334161;9510998609055;95190000
94334170;9510999063790;46580000
90764099;9510993277607;76862000
94334188;9510998895805;75845000
94334196;9510808987598;96810002
94334200;9510998920257;39100000
94334218;9510999121315;47240000
94334226;9510998708975;89801000
94334234;9510998918864;39100000
94334250;9510998988560;46470000
94334269;9510997945973;46280000
94334277;9510997753713;86380000
94334285;9510999031758;86455000
94334293;9510998489050;86455000
94334307;9510999077740;47665000
94334315;9510999114700;44620000
94334323;9510998190003;78310000
94334331;9510998885915;85890000
94334340;9510998256705;88475000
94334366;9510997547811;38440001
94334374;9510998905290;47240000
80299121;9501574660183;17160000
94334382;9510997122217;28637000
94334390;9510998575304;35590000
94334404;9510998191743;44600000
94334412;9510998371300;88400000
94334420;9502110162764;83860000
94334439;9510998544093;39690000
94334447;9510996336400;58860000
94334471;9510997781334;75245000
94334480;9510993298191;39390000
94334498;9510999026240;48760000
94334501;9510641742113;39300000
94334510;9510996212000;76550000
94334528;9510997357362;39580000
94334536;4030160035901;39569000
94334544;9510998932859;39336000
94334552;9510994755561;39530000
94334579;9510997909829;88535000
94334587;9500172514451;39536000
94334595;9999205199950;39595000
94334609;9501652009486;39550000
94334617;8142700154074;89642000
94334625;9510998396477;89650000
94334633;9510998446750;39550000
94334641;9510998734704;89634000
94334650;9502039808038;38649000
94334668;9510998325618;38649000
94334684;9510998127654;76420000
94334692;9510999129219;47240000
94334706;9510809463207;15300000
94334714;9510998821275;87200001
94334722;9510133973690;49540000
94334730;9510996628443;69301000
94334749;9510998948186;79600001
94334757;9501816005045;65920000
94334765;9510999165282;47240000
94334773;9510996577784;88450000
94334781;9510728974347;29780000
00329746;9500502003955;65973000
94334790;9510998293236;48790000
94334803;9510999169008;47240000
94334811;9510998718938;88900001
94334820;9510995237556;76740000
94334838;9510999172300;47240000
94334846;9510998805156;36880000
80173390;4242420181718;35560000
94334854;0011550293783;76956000
94334862;9510998837864;48760000
94334870;9510997604203;79430000
94334889;9510999176306;47240000
94334897;9510994485831;35590000
94334900;9510997958951;75715000
94334919;9999203475667;76935000
94334927;9510999174001;48485000
94334935;9999387355316;76935000
94334943;9510999049614;46330000
94334951;9510999175407;48485000
94334960;9510998115303;45140000
94334978;9510994729560;35560000
94334986;9510998888850;76630000
94334994;9510995667569;47200000
94335001;9510132707333;11940000
94335010;9510999120262;48710000
94335044;9502111548810;69800022
94335052;9510998431990;79140000
94335060;0000436844069;68485000
94335079;9510997892080;76870001
94335087;9510997611927;78420000
94335095;3180430106260;48350000
94335109;9510997951191;48480000
94335117;9510998761787;76640000
94335125;9510809969712;99470000
72858516;8150550176042;89980000
94335141;9510998551979;48470000
94335150;9510998979570;75845000
22463224;9500687652369;96470000
94335168;9510999064842;89694000
94335176;9510999182292;48455000
94335184;9510998973709;48565000
94335192;9510999177299;48455000
94335206;9510999025197;48760000
94335222;9510998974691;48565000
94335230;9510999080104;46580000
94335249;9510804139177;89834000
94335265;9510999080538;46580000
94335273;9510998975582;48565000
94335281;9510998752362;49870000
61672602;2290320316907;35540000
48715239;0000271546793;76235000
22122443;4351390016001;35488000
34833650;4450960054440;36750000
61371696;6383580715360;01001000
04186869;7222190181713;85570000
24672467;8161320040658;89490000
29064198;8030220221798;89124000
67945082;8570840104303;96908000
09919589;8030900056066;89128000
15738256;8681830090831;98690000
94335290;9510998752796;47220000
94335303;9510998747520;29795000
44430183;9011211095509;78690000
61998109;7110550250387;83900000
94335311;9510999003541;47220000
10357513;8630250625106;96635000
66348927;9500336865579;87701000
94335320;9510997816901;16619899
94335338;9510997746261;79140000
28161300;9501308661301;95500000
33261296;9501494646600;76270000
94335346;9510998682992;88538000
94335354;9510215181821;38295000
94335362;9510995129311;97340000
81613350;9501575674340;75280000
94335397;9510999137408;44490000
94335400;9510992981742;15310000
94335419;9510998457603;99690000
94335427;9501146372386;87111000
94335435;9510997589220;64705000
94335443;9510993906159;18690000
26785994;4280270300828;35199000
94335451;9510215093370;73930000
94335460;9510998460310;72980000
94335478;9510999158316;44490000
94335516;9510998820970;64285000
94335524;9510997135548;64105000
94335532;1530360182366;63960000
94335540;1100430080286;65938000
94335559;3110570460944;46400000
94335567;9510215448682;38295000
30677947;6210726518854;17680000
94335583;9510998645442;38840000
94335591;9510992110288;65720000
94335605;9510998695032;65758000
94335613;9510998774170;95995000
94335621;9510999134301;78870000
94335630;9510999147110;58970000
94232512;9510990017086;59500000
94335648;8581370010660;96530000
94335656;9999976193105;35680001
94335664;9510997824327;79270000
20086539;8530200668420;95515000
94335672;9510305004961;38295000
94335699;4340270143547;37940000
94335710;9510991481487;36350000
94335729;9510807431430;38720000
94335737;9510565152808;68488000
94335745;9510993052273;84620000
94335753;9510998074194;89880000
94335761;9510215417108;38295000
94335770;9510997725930;47820000
94335788;8700560019883;98735000
94335796;9510996303498;27570000
94335818;9510998991782;46400000
94335826;9510998917116;55700012
94335834;9510998955808;48840000
94335842;9510999174869;44490000
94335850;9510991731777;13600001
94335869;9510998416419;88340001
94335877;9510999164049;18740000
94335885;9510999002146;37965000
94335893;9510996581463;37968000
94335907;9510998799911;88340001
94335931;9510999134484;45800000
94335940;9510999069569;75165000
94335958;9510304861240;38295000
94335966;9510999183264;36590000
94335974;0011631010107;76940000
94335982;9510996431305;36512000
94335990;9510998985707;19230000
94336008;9510999036636;87400000
94336016;9510997902301;29800000
94336024;9260600089158;76490000
94336032;9510803256005;38525000
94336040;9999898986942;79925000
94336059;9510999171681;36820000
94336067;9510998791937;73920000
94336083;2071950115094;58860000
94336091;9510998485062;85730000
94336105;9510999122630;58253000
94336113;9510992996260;84620000
94336121;9510995747678;68638000
94336130;9510484548421;78658000
94336148;9510724916164;78855000
94336156;9510304770601;38295000
94336164;9510999153276;35350000
94336172;9510809146813;68380000
94336180;9510992226901;95785000
94336199;9510998646090;46425000
92342329;9510641953831;29650000
94336202;9510997509138;86860000
94336210;9510805511479;38290000
94336229;9510305013871;38295000
94336237;9510994306686;39670000
94336245;9510998661138;48790000
94336253;9510997760507;65712000
94336261;9510998998523;46650000
94336270;9510997723482;15640000
94336288;9510998594945;46400000
94336296;9999976260406;62640000
94336300;9510998973458;79200000
94336318;9510301356073;58398000
94336326;9510488196384;87560000
94336334;9510998059390;29540000
94336342;9510997905327;29590000
94336350;9510998873313;29540000
94336369;9510998065012;29540000
94336377;9510999090681;37940000
94336385;9510998282978;62430000
94336393;9510308542638;85708000
94336407;9510999120696;35570001
94336415;9510998657610;72930000
94336423;9510999047085;72800010
94336440;9510809973744;75240000
94336458;9510998885320;98130000
94336466;9510304767732;38295000
94336474;9510998887535;98130000
14412527;6110770012521;14960000
94336482;9510998405212;38930000
94336490;9510998258910;46400000
94336504;9510991395998;64970000
94336512;9510996408168;17600005
94336520;4240300115255;38900000
94336547;9510999010831;44680000
94336555;9510648001208;58120000
94336563;9510300412620;89440000
94336571;9510997773153;39530000
94336580;9510999022252;84620000
94336598;9500506383744;53150002
94336601;9510998634912;76857000
94336610;9510997572921;75660000
94336628;9510998075166;84300000
94336644;9510997722753;79140000
94336652;9510215345794;38295000
94336660;9510996635229;68540000
94336679;9510805351684;35588000
94336687;7170100241801;84570000
94336695;9510309726813;68580000
94336709;9510996586503;68540000
94336717;9501730639670;76970000
94336725;9510998603014;79270000
94069000;9510992101530;19680000
94336741;9510997051603;19840000
94336750;9510994562178;35220000
94336768;9510997422288;97340000
94336776;9510994848730;19840000
94336784;9510995810620;68638000
94336792;9510998996407;76920000
94336806;9510998571490;19865000
94336814;9510998401225;79140000
94336822;9510805247194;44640000
94336830;8630760381481;97340000
94336857;9510997230966;65365000
94336865;9510998730121;65600010
94336873;9510996636110;68540000
94336881;8511910067854;98770000
94336890;9510998761515;65600010
94336903;0490180295990;68540000
94336911;9999110403470;85884000
94336920;9510998748411;65600010
94336938;9510997266804;73750005
94336946;9510994371151;35230000
94336954;9510568284756;18190000
94336962;9510998971080;12630000
94336970;9999978652069;48900002
94336997;9510997688806;79140000
94337004;9510997757115;79140000
94337012;9510999070222;76420000
34026649;2291640604702;56360000
94337020;2241380011985;56780000
94337039;9510998744505;65600010
94337047;0000274315245;48430000
94337055;9510997776764;18285000
94337063;9510999116400;55310000
94337071;9510998506248;79800002
94337080;9510991447700;83600959
94337098;9510991404229;83600959
94337101;9510992562502;64290000
94337110;9510990618918;47750000
94337128;9510724539433;57800000
94337136;9510998538441;48430000
94337144;9510998768790;44850000
94337152;9510999278214;47650000
94337160;9510305002675;38295000
94337179;9510997442807;85884000
94337187;9510998957924;39700000
94337195;9510996102913;79500000
94337209;9510998988218;46400000
94337225;9510215321852;38295000
94337233;9510998989109;45570000
94337241;9510998092095;18285000
94337250;9510999277838;45800000
94337268;9510999178775;45445000
94337276;9510998990034;46400000
94337284;9510994369920;35230000
94337292;9510304887550;38295000
94337306;9510998802211;57460000
94337314;9510999014586;46400000
94337322;2210581037645;35685000
94337349;9510640228459;78005000
94337357;9510998701377;35565000
94337365;9510998886563;98130000
94337373;9510997701160;18550001
94337381;9110890035143;79470000
94337390;9510997729170;79140000
94337403;9510998337543;79540000
94337411;9510998989028;46400000
94337420;9510723418357;78855000
94337438;9510999088784;68638000
94337454;9500178812101;35685000
94337462;9510993107000;48350000
94337470;9510997691505;79140000
94337489;9510998097135;29620000
94337497;9510215358691;38295000
94337500;9510998712301;76900001
94337519;9510997824246;28400000
67649742;4242770016515;38980000
94337527;9510998501793;58884000
94337535;9510809254039;77655000
94337543;9510997823193;28400000
94337551;9999972535613;88450000
94337578;9510215179339;38295000
94337586;9510998328986;88450000
94337594;9510997037708;88450000
94337608;9510995046297;88450000
94337616;9510998920419;19940000
94337632;9510304859343;38295000
94337640;7090340156360;84570000
94337659;9510303771639;35610000
